"ORootElementGroupUpdateAccess";"com::sun::star::container::XNameAccess";"getByName()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XNameAccess";"getElementNames()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XNameAccess";"hasByName()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertyWithState#optional";"getStateAsProperty()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertyWithState#optional";"setToDefaultAsProperty()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertyWithState#optional";"getDefaultAsProperty()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XNameReplace";"replaceByName()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XNameContainer#optional";"insertByName()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XNameContainer#optional";"removeByName()"
"ORootElementGroupUpdateAccess";"com::sun::star::util::XChangesBatch";"commitChanges()"
"ORootElementGroupUpdateAccess";"com::sun::star::util::XChangesBatch";"hasPendingChanges()"
"ORootElementGroupUpdateAccess";"com::sun::star::util::XChangesBatch";"getPendingChanges()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XLocalizable#optional";"setLocale()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XLocalizable#optional";"getLocale()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XComponent";"dispose()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XComponent";"addEventListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XComponent";"removeEventListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XHierarchicalNameAccess";"getByHierarchicalName()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XHierarchicalNameAccess";"hasByHierarchicalName()"
"ORootElementGroupUpdateAccess";"com::sun::star::configuration::XTemplateContainer#optional";"getElementTemplateName()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XMultiServiceFactory#optional";"createInstance()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XMultiServiceFactory#optional";"createInstanceWithArguments()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XMultiServiceFactory#optional";"getAvailableServiceNames()"
"ORootElementGroupUpdateAccess";"com::sun::star::configuration::XTemplateInstance#optional";"getTemplateName()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XExactName";"getExactName()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertySet";"getPropertySetInfo()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertySet";"setPropertyValues()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertySet";"getPropertyValues()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertySet";"addPropertiesChangeListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertySet";"removePropertiesChangeListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertySet";"firePropertiesChangeEvent()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XElementAccess";"getElementType()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XElementAccess";"hasElements()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiHierarchicalPropertySet";"getHierarchicalPropertySetInfo()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiHierarchicalPropertySet";"setHierarchicalPropertyValues()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiHierarchicalPropertySet";"getHierarchicalPropertyValues()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XHierarchicalPropertySet";"getHierarchicalPropertySetInfo()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XHierarchicalPropertySet";"setHierarchicalPropertyValue()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XHierarchicalPropertySet";"getHierarchicalPropertyValue()"
"ORootElementGroupUpdateAccess";"com::sun::star::util::XChangesNotifier";"addChangesListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::util::XChangesNotifier";"removeChangesListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XContainer";"addContainerListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XContainer";"removeContainerListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::util::XStringEscape#optional";"escapeString()"
"ORootElementGroupUpdateAccess";"com::sun::star::util::XStringEscape#optional";"unescapeString()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XNamed";"getName()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XNamed";"setName()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XSingleServiceFactory#optional";"createInstance()"
"ORootElementGroupUpdateAccess";"com::sun::star::lang::XSingleServiceFactory#optional";"createInstanceWithArguments()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XProperty#optional";"getAsProperty()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySet";"getPropertySetInfo()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySet";"setPropertyValue()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySet";"getPropertyValue()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySet";"addPropertyChangeListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySet";"removePropertyChangeListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySet";"addVetoableChangeListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySet";"removeVetoableChangeListener()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySetInfo#optional";"getProperties()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySetInfo#optional";"getPropertyByName()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertySetInfo#optional";"hasPropertyByName()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertyState#optional";"getPropertyState()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertyState#optional";"getPropertyStates()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertyState#optional";"setPropertyToDefault()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XPropertyState#optional";"getPropertyDefault()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertyStates#optional";"getPropertyStates()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertyStates#optional";"setAllPropertiesToDefault()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertyStates#optional";"setPropertiesToDefault()"
"ORootElementGroupUpdateAccess";"com::sun::star::beans::XMultiPropertyStates#optional";"getPropertyDefaults()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XChild#optional";"getParent()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XChild#optional";"setParent()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XHierarchicalName";"getHierarchicalName()"
"ORootElementGroupUpdateAccess";"com::sun::star::container::XHierarchicalName";"composeHierarchicalName()"
