"SvxShapeControl";"com::sun::star::lang::XComponent";"dispose()"
"SvxShapeControl";"com::sun::star::lang::XComponent";"addEventListener()"
"SvxShapeControl";"com::sun::star::lang::XComponent";"removeEventListener()"
"SvxShapeControl";"com::sun::star::drawing::Shape";"ZOrder#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"LayerID#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"LayerName#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"Printable#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"MoveProtect#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"Name#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"SizeProtect#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"Style#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"Transformation#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"ShapeUserDefinedAttributes#optional"
"SvxShapeControl";"com::sun::star::drawing::Shape";"InteropGrabBag#optional"
"SvxShapeControl";"com::sun::star::drawing::XShapeDescriptor";"getShapeType()"
"SvxShapeControl";"com::sun::star::drawing::XGluePointsSupplier#optional";"getGluePoints()"
"SvxShapeControl";"com::sun::star::drawing::XControlShape";"getControl()"
"SvxShapeControl";"com::sun::star::drawing::XControlShape";"setControl()"
"SvxShapeControl";"com::sun::star::beans::XTolerantMultiPropertySet#optional";"setPropertyValuesTolerant()"
"SvxShapeControl";"com::sun::star::beans::XTolerantMultiPropertySet#optional";"getPropertyValuesTolerant()"
"SvxShapeControl";"com::sun::star::beans::XTolerantMultiPropertySet#optional";"getDirectPropertyValuesTolerant()"
"SvxShapeControl";"com::sun::star::beans::XPropertySet";"getPropertySetInfo()"
"SvxShapeControl";"com::sun::star::beans::XPropertySet";"setPropertyValue()"
"SvxShapeControl";"com::sun::star::beans::XPropertySet";"getPropertyValue()"
"SvxShapeControl";"com::sun::star::beans::XPropertySet";"addPropertyChangeListener()"
"SvxShapeControl";"com::sun::star::beans::XPropertySet";"removePropertyChangeListener()"
"SvxShapeControl";"com::sun::star::beans::XPropertySet";"addVetoableChangeListener()"
"SvxShapeControl";"com::sun::star::beans::XPropertySet";"removeVetoableChangeListener()"
"SvxShapeControl";"com::sun::star::drawing::XShape";"getPosition()"
"SvxShapeControl";"com::sun::star::drawing::XShape";"setPosition()"
"SvxShapeControl";"com::sun::star::drawing::XShape";"getSize()"
"SvxShapeControl";"com::sun::star::drawing::XShape";"setSize()"
