"UnoControlImageControlModel";"com::sun::star::awt::UnoControlModel";"DefaultControl"
"UnoControlImageControlModel";"com::sun::star::util::XCloneable";"createClone()"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlDialogElement#optional";"Height"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlDialogElement#optional";"Name"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlDialogElement#optional";"PositionX"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlDialogElement#optional";"PositionY"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlDialogElement#optional";"Step"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlDialogElement#optional";"TabIndex"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlDialogElement#optional";"Tag"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlDialogElement#optional";"Width"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"BackgroundColor"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"Border"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"Enabled"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"HelpText"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"HelpURL"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"ImageURL"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"Printable"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"ScaleImage"
"UnoControlImageControlModel";"com::sun::star::awt::UnoControlImageControlModel";"Tabstop#optional"
"UnoControlImageControlModel";"com::sun::star::lang::XComponent";"dispose()"
"UnoControlImageControlModel";"com::sun::star::lang::XComponent";"addEventListener()"
"UnoControlImageControlModel";"com::sun::star::lang::XComponent";"removeEventListener()"
"UnoControlImageControlModel";"com::sun::star::beans::XMultiPropertySet";"getPropertySetInfo()"
"UnoControlImageControlModel";"com::sun::star::beans::XMultiPropertySet";"setPropertyValues()"
"UnoControlImageControlModel";"com::sun::star::beans::XMultiPropertySet";"getPropertyValues()"
"UnoControlImageControlModel";"com::sun::star::beans::XMultiPropertySet";"addPropertiesChangeListener()"
"UnoControlImageControlModel";"com::sun::star::beans::XMultiPropertySet";"removePropertiesChangeListener()"
"UnoControlImageControlModel";"com::sun::star::beans::XMultiPropertySet";"firePropertiesChangeEvent()"
"UnoControlImageControlModel";"com::sun::star::io::XPersistObject";"getServiceName()"
"UnoControlImageControlModel";"com::sun::star::io::XPersistObject";"write()"
"UnoControlImageControlModel";"com::sun::star::io::XPersistObject";"read()"
"UnoControlImageControlModel";"com::sun::star::beans::XPropertySet";"getPropertySetInfo()"
"UnoControlImageControlModel";"com::sun::star::beans::XPropertySet";"setPropertyValue()"
"UnoControlImageControlModel";"com::sun::star::beans::XPropertySet";"getPropertyValue()"
"UnoControlImageControlModel";"com::sun::star::beans::XPropertySet";"addPropertyChangeListener()"
"UnoControlImageControlModel";"com::sun::star::beans::XPropertySet";"removePropertyChangeListener()"
"UnoControlImageControlModel";"com::sun::star::beans::XPropertySet";"addVetoableChangeListener()"
"UnoControlImageControlModel";"com::sun::star::beans::XPropertySet";"removeVetoableChangeListener()"
