"ChXDataRow";"com::sun::star::xml::UserDefinedAttributeSupplier#optional";"UserDefinedAttributes"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineStyle"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineDash"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineColor"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineTransparence"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineWidth"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineJoint"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineStartName#optional"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineStart#optional"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineEnd#optional"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineStartCenter#optional"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineStartWidth#optional"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineEndCenter#optional"
"ChXDataRow";"com::sun::star::drawing::LineProperties";"LineEndWidth#optional"
"ChXDataRow";"com::sun::star::chart::Chart3DBarProperties#optional";"SolidType"
"ChXDataRow";"com::sun::star::chart::ChartDataPointProperties";"DataCaption"
"ChXDataRow";"com::sun::star::chart::ChartDataPointProperties";"SymbolType#optional"
"ChXDataRow";"com::sun::star::chart::ChartDataPointProperties";"SymbolBitmapURL#optional"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillStyle"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillColor"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillTransparence"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillTransparenceGradientName"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillTransparenceGradient#optional"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillGradientName"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillGradient#optional"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillHatchName"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillHatch#optional"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapName"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmap#optional"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapURL#optional"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapOffsetX"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapOffsetY"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapPositionOffsetX"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapPositionOffsetY"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapRectanglePoint"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapLogicalSize"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapSizeX"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapSizeY"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBitmapMode"
"ChXDataRow";"com::sun::star::drawing::FillProperties#optional";"FillBackground"
"ChXDataRow";"com::sun::star::chart::ChartDataRowProperties";"Axis"
"ChXDataRow";"com::sun::star::chart::ChartDataRowProperties";"DataRegressionProperties#optional"
"ChXDataRow";"com::sun::star::chart::ChartDataRowProperties";"DataErrorProperties#optional"
"ChXDataRow";"com::sun::star::chart::ChartDataRowProperties";"DataMeanValueProperties#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharFontName"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharFontStyleName"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharFontFamily"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharFontCharSet"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharFontPitch"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharColor"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharEscapement#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharHeight"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharUnderline"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharWeight"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharPosture"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharAutoKerning#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharBackColor#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharBackTransparent#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharCaseMap#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharCrossedOut#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharFlash#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharStrikeout#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharWordMode#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharKerning#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharLocale"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharKeepTogether#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharNoLineBreak#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharShadowed#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharFontType#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharStyleName#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharContoured#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharCombineIsOn#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharCombinePrefix#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharCombineSuffix#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharEmphasize#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharRelief#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"RubyText#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"RubyAdjust#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"RubyCharStyleName#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"RubyIsAbove#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharRotation#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharRotationIsFitToLine#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharScaleWidth#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"HyperLinkURL#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"HyperLinkTarget#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"HyperLinkName#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"VisitedCharStyleName#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"UnvisitedCharStyleName#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharEscapementHeight#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharNoHyphenation#optional"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharUnderlineColor"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharUnderlineHasColor"
"ChXDataRow";"com::sun::star::style::CharacterProperties";"CharStyleNames#optional"
"ChXDataRow";"com::sun::star::beans::XPropertySet";"getPropertySetInfo()"
"ChXDataRow";"com::sun::star::beans::XPropertySet";"setPropertyValue()"
"ChXDataRow";"com::sun::star::beans::XPropertySet";"getPropertyValue()"
"ChXDataRow";"com::sun::star::beans::XPropertySet";"addPropertyChangeListener()"
"ChXDataRow";"com::sun::star::beans::XPropertySet";"removePropertyChangeListener()"
"ChXDataRow";"com::sun::star::beans::XPropertySet";"addVetoableChangeListener()"
"ChXDataRow";"com::sun::star::beans::XPropertySet";"removeVetoableChangeListener()"
"ChXDataRow";"com::sun::star::chart::ChartStatistics";"ConstantErrorLow"
"ChXDataRow";"com::sun::star::chart::ChartStatistics";"ConstantErrorHigh"
